ScheduleId,LeadId,TaskTypeId,ScheduleTitle,ScheduledDate,TaskStatusId,AssignedAgentId,IsFollowUp,Notes,CreatedBy,CreatedOn
914,1180,2,Task for Lead 1180,2025-10-15 19:38:49.061569,2,16,1,Priority: High,SYSTEM,2025-10-14 19:38:49.061569
915,551,2,Task for Lead 551,2025-10-15 21:38:49.061802,1,18,1,Priority: Low,SYSTEM,2025-10-14 21:38:49.061802
916,298,1,Task for Lead 298,2025-10-12 19:38:49.061995,2,40,0,Priority: High,SYSTEM,2025-10-11 19:38:49.061995
917,1174,5,Task for Lead 1174,2025-09-20 21:38:49.062180,4,54,1,Priority: Low,SYSTEM,2025-09-19 21:38:49.062180
918,68,4,Task for Lead 68,2025-09-28 03:38:49.062371,1,19,1,Priority: High,SYSTEM,2025-09-27 03:38:49.062371
919,255,1,Task for Lead 255,2025-09-17 17:38:49.062554,3,20,0,Priority: Low,SYSTEM,2025-09-16 17:38:49.062554
920,786,2,Task for Lead 786,2025-09-07 17:38:49.062777,4,13,0,Priority: Low,SYSTEM,2025-09-06 17:38:49.062777
921,644,4,Task for Lead 644,2025-10-01 00:38:49.062971,2,13,0,Priority: High,SYSTEM,2025-09-30 00:38:49.062971
922,1029,4,Task for Lead 1029,2025-10-21 02:38:49.063244,1,11,0,Priority: Low,SYSTEM,2025-10-20 02:38:49.063244
923,523,3,Task for Lead 523,2025-10-06 20:38:49.063444,1,33,1,Priority: Medium,SYSTEM,2025-10-05 20:38:49.063444
924,29,3,Task for Lead 29,2025-10-01 21:38:49.063628,2,52,1,Priority: High,SYSTEM,2025-09-30 21:38:49.063628
925,522,5,Task for Lead 522,2025-09-07 17:38:49.063869,3,39,0,Priority: High,SYSTEM,2025-09-06 17:38:49.063869
926,244,4,Task for Lead 244,2025-09-09 01:38:49.064056,4,26,0,Priority: Medium,SYSTEM,2025-09-08 01:38:49.064056
927,147,1,Task for Lead 147,2025-09-20 22:38:49.064248,3,25,1,Priority: Medium,SYSTEM,2025-09-19 22:38:49.064248
928,703,1,Task for Lead 703,2025-10-02 21:38:49.064435,1,42,1,Priority: High,SYSTEM,2025-10-01 21:38:49.064435
929,61,2,Task for Lead 61,2025-10-14 20:38:49.064619,2,28,1,Priority: Low,SYSTEM,2025-10-13 20:38:49.064619
930,1010,5,Task for Lead 1010,2025-09-17 22:38:49.064859,3,23,0,Priority: Medium,SYSTEM,2025-09-16 22:38:49.064859
931,534,5,Task for Lead 534,2025-09-18 22:38:49.065046,3,15,0,Priority: Medium,SYSTEM,2025-09-17 22:38:49.065046
932,1130,3,Task for Lead 1130,2025-09-30 20:38:49.065239,2,40,0,Priority: High,SYSTEM,2025-09-29 20:38:49.065239
933,602,1,Task for Lead 602,2025-09-19 01:38:49.065427,3,22,0,Priority: Medium,SYSTEM,2025-09-18 01:38:49.065427
934,1206,2,Task for Lead 1206,2025-10-03 20:38:49.065610,2,15,0,Priority: Medium,SYSTEM,2025-10-02 20:38:49.065610
935,1201,1,Task for Lead 1201,2025-09-16 20:38:49.065843,3,21,0,Priority: High,SYSTEM,2025-09-15 20:38:49.065843
936,842,1,Task for Lead 842,2025-10-03 21:38:49.066029,2,49,1,Priority: High,SYSTEM,2025-10-02 21:38:49.066029
937,258,4,Task for Lead 258,2025-10-09 21:38:49.066213,1,53,1,Priority: Medium,SYSTEM,2025-10-08 21:38:49.066213
938,1096,2,Task for Lead 1096,2025-09-12 21:38:49.066406,3,36,1,Priority: High,SYSTEM,2025-09-11 21:38:49.066406
939,861,3,Task for Lead 861,2025-09-13 22:38:49.066589,3,55,1,Priority: Medium,SYSTEM,2025-09-12 22:38:49.066589
940,121,1,Task for Lead 121,2025-09-03 22:38:49.066827,3,13,0,Priority: Low,SYSTEM,2025-09-02 22:38:49.066827
941,87,2,Task for Lead 87,2025-10-21 01:38:49.067018,1,25,0,Priority: High,SYSTEM,2025-10-20 01:38:49.067018
942,910,3,Task for Lead 910,2025-10-08 23:38:49.067292,1,22,1,Priority: Low,SYSTEM,2025-10-07 23:38:49.067292
943,977,1,Task for Lead 977,2025-10-12 19:38:49.067599,2,10,0,Priority: Low,SYSTEM,2025-10-11 19:38:49.067599
944,354,4,Task for Lead 354,2025-09-23 23:38:49.067949,1,46,1,Priority: High,SYSTEM,2025-09-22 23:38:49.067949
945,927,2,Task for Lead 927,2025-09-28 03:38:49.068144,1,41,1,Priority: High,SYSTEM,2025-09-27 03:38:49.068144
946,539,3,Task for Lead 539,2025-10-06 00:38:49.068341,2,15,1,Priority: Low,SYSTEM,2025-10-05 00:38:49.068341
947,1215,5,Task for Lead 1215,2025-08-30 20:38:49.068526,4,40,0,Priority: High,SYSTEM,2025-08-29 20:38:49.068526
948,450,1,Task for Lead 450,2025-08-26 22:38:49.068762,4,48,0,Priority: High,SYSTEM,2025-08-25 22:38:49.068762
949,827,3,Task for Lead 827,2025-09-02 01:38:49.068959,3,17,0,Priority: Low,SYSTEM,2025-09-01 01:38:49.068959
950,481,1,Task for Lead 481,2025-10-01 02:38:49.069144,1,10,0,Priority: Low,SYSTEM,2025-09-30 02:38:49.069144
951,806,2,Task for Lead 806,2025-09-30 20:38:49.069343,2,43,1,Priority: Medium,SYSTEM,2025-09-29 20:38:49.069343
952,895,4,Task for Lead 895,2025-09-07 20:38:49.069526,4,39,0,Priority: Low,SYSTEM,2025-09-06 20:38:49.069526
953,596,5,Task for Lead 596,2025-10-05 02:38:49.069750,1,53,1,Priority: Low,SYSTEM,2025-10-04 02:38:49.069750
954,631,2,Task for Lead 631,2025-10-04 19:38:49.069947,1,36,0,Priority: Low,SYSTEM,2025-10-03 19:38:49.069947
955,984,5,Task for Lead 984,2025-09-06 22:38:49.070138,4,41,0,Priority: Low,SYSTEM,2025-09-05 22:38:49.070138
956,369,2,Task for Lead 369,2025-09-06 21:38:49.070332,4,49,0,Priority: High,SYSTEM,2025-09-05 21:38:49.070332
957,887,4,Task for Lead 887,2025-08-23 17:38:49.070517,3,51,1,Priority: Medium,SYSTEM,2025-08-22 17:38:49.070517
958,514,5,Task for Lead 514,2025-09-04 00:38:49.070741,4,33,0,Priority: Medium,SYSTEM,2025-09-03 00:38:49.070741
959,565,5,Task for Lead 565,2025-09-12 19:38:49.070936,3,20,0,Priority: Medium,SYSTEM,2025-09-11 19:38:49.070936
960,518,2,Task for Lead 518,2025-09-11 01:38:49.071271,4,32,0,Priority: Low,SYSTEM,2025-09-10 01:38:49.071271
961,365,5,Task for Lead 365,2025-10-20 01:38:49.071498,2,49,0,Priority: Low,SYSTEM,2025-10-19 01:38:49.071498
962,763,2,Task for Lead 763,2025-08-26 22:38:49.071740,3,16,0,Priority: Low,SYSTEM,2025-08-25 22:38:49.071740
963,1240,2,Task for Lead 1240,2025-08-31 01:38:49.071940,3,9,0,Priority: Medium,SYSTEM,2025-08-30 01:38:49.071940
964,673,2,Task for Lead 673,2025-09-14 18:38:49.072128,4,45,0,Priority: High,SYSTEM,2025-09-13 18:38:49.072128
965,169,3,Task for Lead 169,2025-09-18 21:38:49.072322,3,5,0,Priority: High,SYSTEM,2025-09-17 21:38:49.072322
966,820,3,Task for Lead 820,2025-10-16 21:38:49.072509,1,13,0,Priority: Medium,SYSTEM,2025-10-15 21:38:49.072509
967,833,3,Task for Lead 833,2025-09-16 01:38:49.072736,4,38,0,Priority: Low,SYSTEM,2025-09-15 01:38:49.072736
968,286,1,Task for Lead 286,2025-08-27 21:38:49.072933,3,33,0,Priority: High,SYSTEM,2025-08-26 21:38:49.072933
969,372,5,Task for Lead 372,2025-09-10 18:38:49.073119,4,40,1,Priority: Low,SYSTEM,2025-09-09 18:38:49.073119
970,483,3,Task for Lead 483,2025-10-11 22:38:49.073311,1,15,0,Priority: Low,SYSTEM,2025-10-10 22:38:49.073311
971,682,2,Task for Lead 682,2025-09-07 18:38:49.073497,3,7,0,Priority: High,SYSTEM,2025-09-06 18:38:49.073497
972,609,5,Task for Lead 609,2025-09-08 17:38:49.073721,3,50,1,Priority: Low,SYSTEM,2025-09-07 17:38:49.073721
973,898,1,Task for Lead 898,2025-09-17 17:38:49.073918,3,26,0,Priority: Low,SYSTEM,2025-09-16 17:38:49.073918
974,1096,4,Task for Lead 1096,2025-09-23 22:38:49.074110,2,27,0,Priority: Medium,SYSTEM,2025-09-22 22:38:49.074110
975,375,3,Task for Lead 375,2025-10-04 02:38:49.074302,2,42,0,Priority: High,SYSTEM,2025-10-03 02:38:49.074302
976,958,2,Task for Lead 958,2025-09-17 18:38:49.074489,3,27,1,Priority: High,SYSTEM,2025-09-16 18:38:49.074489
977,462,5,Task for Lead 462,2025-09-27 19:38:49.074713,1,32,0,Priority: Medium,SYSTEM,2025-09-26 19:38:49.074713
978,578,5,Task for Lead 578,2025-09-27 23:38:49.074913,2,14,0,Priority: Low,SYSTEM,2025-09-26 23:38:49.074913
979,580,4,Task for Lead 580,2025-10-17 22:38:49.075166,2,55,0,Priority: Low,SYSTEM,2025-10-16 22:38:49.075166
980,1029,2,Task for Lead 1029,2025-10-08 20:38:49.075376,1,26,1,Priority: Low,SYSTEM,2025-10-07 20:38:49.075376
981,1095,5,Task for Lead 1095,2025-10-19 03:38:49.075565,1,26,1,Priority: Low,SYSTEM,2025-10-18 03:38:49.075565
982,340,1,Task for Lead 340,2025-09-01 00:38:49.075797,3,20,1,Priority: Low,SYSTEM,2025-08-31 00:38:49.075797
983,346,5,Task for Lead 346,2025-09-12 01:38:49.075991,3,16,0,Priority: Low,SYSTEM,2025-09-11 01:38:49.075991
984,1170,3,Task for Lead 1170,2025-09-20 20:38:49.076178,4,12,0,Priority: Medium,SYSTEM,2025-09-19 20:38:49.076178
985,535,2,Task for Lead 535,2025-09-23 21:38:49.076375,1,39,0,Priority: Low,SYSTEM,2025-09-22 21:38:49.076375
986,1099,4,Task for Lead 1099,2025-09-13 20:38:49.076570,3,26,0,Priority: High,SYSTEM,2025-09-12 20:38:49.076570
987,333,1,Task for Lead 333,2025-09-27 03:38:49.076814,1,49,0,Priority: Low,SYSTEM,2025-09-26 03:38:49.076814
988,965,3,Task for Lead 965,2025-10-10 02:38:49.077006,2,23,1,Priority: High,SYSTEM,2025-10-09 02:38:49.077006
989,1219,2,Task for Lead 1219,2025-09-30 22:38:49.077192,2,9,0,Priority: Medium,SYSTEM,2025-09-29 22:38:49.077192
990,1018,3,Task for Lead 1018,2025-09-05 21:38:49.077385,3,28,0,Priority: Low,SYSTEM,2025-09-04 21:38:49.077385
991,291,2,Task for Lead 291,2025-09-20 23:38:49.077570,4,27,0,Priority: Medium,SYSTEM,2025-09-19 23:38:49.077570
992,225,3,Task for Lead 225,2025-09-27 01:38:49.077801,2,52,1,Priority: High,SYSTEM,2025-09-26 01:38:49.077801
993,111,1,Task for Lead 111,2025-08-25 21:38:49.077994,4,34,1,Priority: Medium,SYSTEM,2025-08-24 21:38:49.077994
994,5,1,Task for Lead 5,2025-10-03 22:38:49.078178,1,40,1,Priority: Medium,SYSTEM,2025-10-02 22:38:49.078178
995,725,2,Task for Lead 725,2025-09-28 21:38:49.078371,1,35,1,Priority: High,SYSTEM,2025-09-27 21:38:49.078371
996,944,1,Task for Lead 944,2025-08-24 01:38:49.078561,3,50,0,Priority: High,SYSTEM,2025-08-23 01:38:49.078561
997,106,2,Task for Lead 106,2025-09-05 21:38:49.078788,3,45,0,Priority: Medium,SYSTEM,2025-09-04 21:38:49.078788
998,205,2,Task for Lead 205,2025-10-03 20:38:49.078982,1,41,0,Priority: High,SYSTEM,2025-10-02 20:38:49.078982
999,1162,5,Task for Lead 1162,2025-09-15 00:38:49.079334,4,53,0,Priority: Low,SYSTEM,2025-09-14 00:38:49.079334
1000,59,1,Task for Lead 59,2025-09-28 01:38:49.079552,2,55,0,Priority: High,SYSTEM,2025-09-27 01:38:49.079552
1001,1118,4,Task for Lead 1118,2025-09-19 00:38:49.079795,3,43,0,Priority: High,SYSTEM,2025-09-18 00:38:49.079795
1002,101,1,Task for Lead 101,2025-09-03 17:38:49.079992,3,33,0,Priority: Low,SYSTEM,2025-09-02 17:38:49.079992
1003,137,5,Task for Lead 137,2025-09-03 19:38:49.080181,3,40,1,Priority: Low,SYSTEM,2025-09-02 19:38:49.080181
1004,394,5,Task for Lead 394,2025-09-20 18:38:49.080377,3,18,0,Priority: High,SYSTEM,2025-09-19 18:38:49.080377
1005,322,2,Task for Lead 322,2025-09-18 18:38:49.080561,3,49,1,Priority: Low,SYSTEM,2025-09-17 18:38:49.080561
1006,618,1,Task for Lead 618,2025-10-02 02:38:49.080786,1,54,0,Priority: Low,SYSTEM,2025-10-01 02:38:49.080786
1007,770,5,Task for Lead 770,2025-09-09 17:38:49.080980,3,4,0,Priority: Low,SYSTEM,2025-09-08 17:38:49.080980
1008,427,1,Task for Lead 427,2025-09-13 01:38:49.081165,3,50,1,Priority: Low,SYSTEM,2025-09-12 01:38:49.081165
1009,377,5,Task for Lead 377,2025-10-02 02:38:49.081387,2,30,1,Priority: High,SYSTEM,2025-10-01 02:38:49.081387
1010,1212,5,Task for Lead 1212,2025-09-28 22:38:49.081572,2,13,1,Priority: Medium,SYSTEM,2025-09-27 22:38:49.081572
1011,265,5,Task for Lead 265,2025-08-24 17:38:49.081802,3,12,0,Priority: High,SYSTEM,2025-08-23 17:38:49.081802
1012,754,5,Task for Lead 754,2025-10-18 21:38:49.081999,2,3,1,Priority: Medium,SYSTEM,2025-10-17 21:38:49.081999
1013,346,4,Task for Lead 346,2025-08-31 17:38:49.082184,4,16,0,Priority: Low,SYSTEM,2025-08-30 17:38:49.082184
1014,1149,1,Task for Lead 1149,2025-10-11 22:38:49.082378,1,41,1,Priority: Low,SYSTEM,2025-10-10 22:38:49.082378
1015,890,2,Task for Lead 890,2025-10-17 22:38:49.082562,1,14,0,Priority: High,SYSTEM,2025-10-16 22:38:49.082562
1016,89,3,Task for Lead 89,2025-09-05 01:38:49.082791,3,28,1,Priority: High,SYSTEM,2025-09-04 01:38:49.082791
1017,311,2,Task for Lead 311,2025-09-18 17:38:49.082985,3,30,1,Priority: Low,SYSTEM,2025-09-17 17:38:49.082985
1018,76,3,Task for Lead 76,2025-09-21 00:38:49.083362,4,35,0,Priority: High,SYSTEM,2025-09-20 00:38:49.083362
1019,14,2,Task for Lead 14,2025-09-17 23:38:49.083576,3,47,0,Priority: Low,SYSTEM,2025-09-16 23:38:49.083576
1020,740,5,Task for Lead 740,2025-09-29 02:38:49.083813,1,42,0,Priority: Low,SYSTEM,2025-09-28 02:38:49.083813
1021,473,5,Task for Lead 473,2025-10-14 22:38:49.084005,1,17,1,Priority: High,SYSTEM,2025-10-13 22:38:49.084005
1022,1169,4,Task for Lead 1169,2025-09-10 19:38:49.084191,3,20,0,Priority: Low,SYSTEM,2025-09-09 19:38:49.084191
1023,733,4,Task for Lead 733,2025-10-12 21:38:49.084385,1,53,0,Priority: Medium,SYSTEM,2025-10-11 21:38:49.084385
1024,764,2,Task for Lead 764,2025-10-17 22:38:49.084571,2,18,0,Priority: Medium,SYSTEM,2025-10-16 22:38:49.084571
1025,1096,2,Task for Lead 1096,2025-08-27 17:38:49.084801,3,35,1,Priority: Medium,SYSTEM,2025-08-26 17:38:49.084801
1026,76,3,Task for Lead 76,2025-10-05 22:38:49.084995,2,43,0,Priority: Low,SYSTEM,2025-10-04 22:38:49.084995
1027,440,5,Task for Lead 440,2025-09-19 21:38:49.085178,4,39,0,Priority: Low,SYSTEM,2025-09-18 21:38:49.085178
1028,99,4,Task for Lead 99,2025-08-23 19:38:49.085370,3,36,1,Priority: Low,SYSTEM,2025-08-22 19:38:49.085370
1029,70,3,Task for Lead 70,2025-09-08 21:38:49.085553,4,10,0,Priority: Low,SYSTEM,2025-09-07 21:38:49.085553
1030,237,4,Task for Lead 237,2025-10-14 20:38:49.085774,2,50,0,Priority: High,SYSTEM,2025-10-13 20:38:49.085774
1031,879,2,Task for Lead 879,2025-09-08 01:38:49.085971,4,1,0,Priority: Medium,SYSTEM,2025-09-07 01:38:49.085971
1032,499,3,Task for Lead 499,2025-10-20 01:38:49.086156,2,3,1,Priority: Low,SYSTEM,2025-10-19 01:38:49.086156
1033,1055,1,Task for Lead 1055,2025-08-31 19:38:49.086348,3,23,0,Priority: Low,SYSTEM,2025-08-30 19:38:49.086348
1034,281,1,Task for Lead 281,2025-09-13 20:38:49.086532,3,43,1,Priority: Medium,SYSTEM,2025-09-12 20:38:49.086532
1035,1235,2,Task for Lead 1235,2025-10-05 03:38:49.086757,2,13,1,Priority: Medium,SYSTEM,2025-10-04 03:38:49.086757
1036,331,1,Task for Lead 331,2025-08-28 17:38:49.086953,3,30,1,Priority: Medium,SYSTEM,2025-08-27 17:38:49.086953
1037,71,1,Task for Lead 71,2025-09-09 21:38:49.087206,3,18,1,Priority: Medium,SYSTEM,2025-09-08 21:38:49.087206
1038,829,5,Task for Lead 829,2025-10-08 02:38:49.087414,2,27,0,Priority: Low,SYSTEM,2025-10-07 02:38:49.087414
1039,1027,3,Task for Lead 1027,2025-09-08 01:38:49.087601,4,47,0,Priority: High,SYSTEM,2025-09-07 01:38:49.087601
1040,130,5,Task for Lead 130,2025-09-17 17:38:49.087841,3,51,0,Priority: High,SYSTEM,2025-09-16 17:38:49.087841
1041,1117,4,Task for Lead 1117,2025-09-16 18:38:49.088031,4,11,0,Priority: Medium,SYSTEM,2025-09-15 18:38:49.088031
1042,15,5,Task for Lead 15,2025-09-13 21:38:49.088215,3,35,1,Priority: High,SYSTEM,2025-09-12 21:38:49.088215
1043,137,5,Task for Lead 137,2025-09-12 22:38:49.088409,4,16,1,Priority: Low,SYSTEM,2025-09-11 22:38:49.088409
1044,773,1,Task for Lead 773,2025-09-24 20:38:49.088593,2,42,1,Priority: High,SYSTEM,2025-09-23 20:38:49.088593
1045,950,1,Task for Lead 950,2025-09-18 22:38:49.088831,3,12,0,Priority: Low,SYSTEM,2025-09-17 22:38:49.088831
1046,861,2,Task for Lead 861,2025-09-07 20:38:49.089023,3,42,0,Priority: Medium,SYSTEM,2025-09-06 20:38:49.089023
1047,934,1,Task for Lead 934,2025-09-30 23:38:49.089208,2,48,0,Priority: Medium,SYSTEM,2025-09-29 23:38:49.089208
1048,1082,4,Task for Lead 1082,2025-10-06 00:38:49.089404,2,52,1,Priority: High,SYSTEM,2025-10-05 00:38:49.089404
1049,807,2,Task for Lead 807,2025-08-29 01:38:49.089587,4,33,0,Priority: High,SYSTEM,2025-08-28 01:38:49.089587
1050,1074,1,Task for Lead 1074,2025-09-23 22:38:49.089822,2,27,1,Priority: High,SYSTEM,2025-09-22 22:38:49.089822
1051,1038,4,Task for Lead 1038,2025-10-01 01:38:49.090015,1,50,1,Priority: Low,SYSTEM,2025-09-30 01:38:49.090015
1052,972,3,Task for Lead 972,2025-09-12 21:38:49.090200,3,33,0,Priority: High,SYSTEM,2025-09-11 21:38:49.090200
1053,327,2,Task for Lead 327,2025-09-16 01:38:49.090396,3,43,0,Priority: High,SYSTEM,2025-09-15 01:38:49.090396
1054,686,3,Task for Lead 686,2025-09-02 23:38:49.090579,4,22,1,Priority: High,SYSTEM,2025-09-01 23:38:49.090579
1055,1201,1,Task for Lead 1201,2025-09-18 23:38:49.090818,3,4,1,Priority: High,SYSTEM,2025-09-17 23:38:49.090818
1056,89,3,Task for Lead 89,2025-09-20 21:38:49.091011,4,28,0,Priority: High,SYSTEM,2025-09-19 21:38:49.091011
1057,977,5,Task for Lead 977,2025-09-29 20:38:49.091284,2,26,0,Priority: Medium,SYSTEM,2025-09-28 20:38:49.091284
1058,207,2,Task for Lead 207,2025-09-25 03:38:49.091476,2,22,0,Priority: Low,SYSTEM,2025-09-24 03:38:49.091476
1059,191,5,Task for Lead 191,2025-10-14 21:38:49.091660,2,9,1,Priority: High,SYSTEM,2025-10-13 21:38:49.091660
1060,523,3,Task for Lead 523,2025-10-02 00:38:49.091904,1,27,1,Priority: Low,SYSTEM,2025-10-01 00:38:49.091904
1061,946,4,Task for Lead 946,2025-08-24 23:38:49.092092,4,5,1,Priority: Low,SYSTEM,2025-08-23 23:38:49.092092
1062,430,3,Task for Lead 430,2025-09-01 22:38:49.092301,4,48,0,Priority: High,SYSTEM,2025-08-31 22:38:49.092301
1063,204,4,Task for Lead 204,2025-09-15 00:38:49.092491,3,14,1,Priority: Low,SYSTEM,2025-09-14 00:38:49.092491
1064,266,4,Task for Lead 266,2025-08-29 23:38:49.092715,4,38,0,Priority: High,SYSTEM,2025-08-28 23:38:49.092715
1065,1177,2,Task for Lead 1177,2025-09-10 17:38:49.092914,3,17,0,Priority: Medium,SYSTEM,2025-09-09 17:38:49.092914
1066,263,3,Task for Lead 263,2025-09-02 01:38:49.093097,3,28,1,Priority: Low,SYSTEM,2025-09-01 01:38:49.093097
1067,729,3,Task for Lead 729,2025-10-13 03:38:49.093289,2,1,1,Priority: Low,SYSTEM,2025-10-12 03:38:49.093289
1068,651,4,Task for Lead 651,2025-10-21 02:38:49.093475,1,52,0,Priority: Low,SYSTEM,2025-10-20 02:38:49.093475
1069,366,1,Task for Lead 366,2025-08-28 22:38:49.093656,4,45,1,Priority: Medium,SYSTEM,2025-08-27 22:38:49.093656
1070,1220,2,Task for Lead 1220,2025-09-14 23:38:49.093898,3,34,0,Priority: High,SYSTEM,2025-09-13 23:38:49.093898
1071,970,1,Task for Lead 970,2025-10-04 20:38:49.094087,1,32,1,Priority: Medium,SYSTEM,2025-10-03 20:38:49.094087
1072,168,1,Task for Lead 168,2025-10-16 01:38:49.094280,2,1,1,Priority: Low,SYSTEM,2025-10-15 01:38:49.094280
1073,1083,2,Task for Lead 1083,2025-08-24 01:38:49.094465,3,39,0,Priority: Low,SYSTEM,2025-08-23 01:38:49.094465
1074,1007,3,Task for Lead 1007,2025-08-27 22:38:49.094649,3,39,1,Priority: High,SYSTEM,2025-08-26 22:38:49.094649
1075,1038,5,Task for Lead 1038,2025-10-12 03:38:49.094889,1,32,1,Priority: Medium,SYSTEM,2025-10-11 03:38:49.094889
1076,299,1,Task for Lead 299,2025-09-27 19:38:49.095130,2,55,1,Priority: Medium,SYSTEM,2025-09-26 19:38:49.095130
1077,610,1,Task for Lead 610,2025-09-12 18:38:49.095353,3,49,0,Priority: High,SYSTEM,2025-09-11 18:38:49.095353
1078,860,1,Task for Lead 860,2025-10-09 20:38:49.095538,1,41,0,Priority: Medium,SYSTEM,2025-10-08 20:38:49.095538
1079,51,2,Task for Lead 51,2025-10-08 22:38:49.095765,1,38,1,Priority: High,SYSTEM,2025-10-07 22:38:49.095765
1080,798,4,Task for Lead 798,2025-10-09 20:38:49.095961,2,41,0,Priority: High,SYSTEM,2025-10-08 20:38:49.095961
1081,1190,1,Task for Lead 1190,2025-09-08 00:38:49.096149,4,20,0,Priority: High,SYSTEM,2025-09-07 00:38:49.096149
1082,207,3,Task for Lead 207,2025-09-28 19:38:49.096342,2,5,0,Priority: Medium,SYSTEM,2025-09-27 19:38:49.096342
1083,296,3,Task for Lead 296,2025-09-01 19:38:49.096526,4,5,0,Priority: Low,SYSTEM,2025-08-31 19:38:49.096526
1084,1095,2,Task for Lead 1095,2025-10-01 01:38:49.096751,1,5,0,Priority: Low,SYSTEM,2025-09-30 01:38:49.096751
1085,941,5,Task for Lead 941,2025-09-04 00:38:49.096946,3,50,0,Priority: Low,SYSTEM,2025-09-03 00:38:49.096946
1086,1002,5,Task for Lead 1002,2025-09-20 00:38:49.097130,3,17,0,Priority: High,SYSTEM,2025-09-19 00:38:49.097130
1087,63,3,Task for Lead 63,2025-10-08 01:38:49.097323,2,11,1,Priority: Medium,SYSTEM,2025-10-07 01:38:49.097323
1088,754,5,Task for Lead 754,2025-09-26 00:38:49.097507,2,32,1,Priority: High,SYSTEM,2025-09-25 00:38:49.097507
1089,1142,4,Task for Lead 1142,2025-10-14 02:38:49.097731,2,41,0,Priority: Medium,SYSTEM,2025-10-13 02:38:49.097731
1090,703,4,Task for Lead 703,2025-09-19 17:38:49.097925,4,49,1,Priority: High,SYSTEM,2025-09-18 17:38:49.097925
1091,33,1,Task for Lead 33,2025-09-29 00:38:49.098110,2,31,1,Priority: High,SYSTEM,2025-09-28 00:38:49.098110
1092,581,4,Task for Lead 581,2025-10-11 03:38:49.098300,2,50,1,Priority: Low,SYSTEM,2025-10-10 03:38:49.098300
1093,367,2,Task for Lead 367,2025-10-06 03:38:49.098484,1,49,0,Priority: Low,SYSTEM,2025-10-05 03:38:49.098484
1094,897,4,Task for Lead 897,2025-10-18 02:38:49.098697,2,22,0,Priority: Low,SYSTEM,2025-10-17 02:38:49.098697
1095,476,3,Task for Lead 476,2025-09-09 17:38:49.098905,4,14,0,Priority: Low,SYSTEM,2025-09-08 17:38:49.098905
1096,678,1,Task for Lead 678,2025-09-15 21:38:49.099162,3,44,0,Priority: Low,SYSTEM,2025-09-14 21:38:49.099162
1097,53,5,Task for Lead 53,2025-10-05 23:38:49.099370,1,51,0,Priority: Low,SYSTEM,2025-10-04 23:38:49.099370
1098,793,3,Task for Lead 793,2025-09-29 22:38:49.099556,1,28,0,Priority: Low,SYSTEM,2025-09-28 22:38:49.099556
1099,182,3,Task for Lead 182,2025-09-26 21:38:49.099785,2,11,0,Priority: Low,SYSTEM,2025-09-25 21:38:49.099785
1100,723,2,Task for Lead 723,2025-09-17 23:38:49.099979,3,51,1,Priority: Medium,SYSTEM,2025-09-16 23:38:49.099979
1101,640,5,Task for Lead 640,2025-10-19 02:38:49.100170,2,19,1,Priority: Medium,SYSTEM,2025-10-18 02:38:49.100170
1102,589,3,Task for Lead 589,2025-09-24 02:38:49.100373,2,32,0,Priority: High,SYSTEM,2025-09-23 02:38:49.100373
1103,1164,3,Task for Lead 1164,2025-09-23 19:38:49.100558,1,38,0,Priority: Medium,SYSTEM,2025-09-22 19:38:49.100558
1104,1176,2,Task for Lead 1176,2025-09-21 01:38:49.100783,3,4,1,Priority: Medium,SYSTEM,2025-09-20 01:38:49.100783
1105,711,2,Task for Lead 711,2025-10-22 01:38:49.100979,1,31,0,Priority: Low,SYSTEM,2025-10-21 01:38:49.100979
1106,312,3,Task for Lead 312,2025-09-27 23:38:49.101162,1,50,0,Priority: Low,SYSTEM,2025-09-26 23:38:49.101162
1107,1239,4,Task for Lead 1239,2025-09-06 21:38:49.101383,3,5,1,Priority: Low,SYSTEM,2025-09-05 21:38:49.101383
1108,1063,5,Task for Lead 1063,2025-09-30 22:38:49.101567,2,48,1,Priority: Low,SYSTEM,2025-09-29 22:38:49.101567
1109,1039,4,Task for Lead 1039,2025-10-13 03:38:49.101798,2,8,0,Priority: Medium,SYSTEM,2025-10-12 03:38:49.101798
1110,758,2,Task for Lead 758,2025-09-26 00:38:49.101996,2,12,1,Priority: Low,SYSTEM,2025-09-25 00:38:49.101996
