LeadCallId,LeadId,CallId,CallDateTime,DurationSeconds,CallStatusId,SentimentId,AssignedAgentId,CallDirection,IsAIGenerated,CreatedBy,CreatedOn
2990,156,CALL002990,2025-08-24 21:38:46.487871,54,2,,26,Outbound,1,SYSTEM,2025-08-24 21:38:46.487871
2991,455,CALL002991,2025-09-15 19:38:46.488066,863,1,4.0,9,Inbound,0,SYSTEM,2025-09-15 19:38:46.488066
2992,897,CALL002992,2025-08-31 00:38:46.488289,43,3,,35,Outbound,1,SYSTEM,2025-08-31 00:38:46.488289
2993,360,CALL002993,2025-08-30 17:38:46.488482,196,1,2.0,3,Outbound,1,SYSTEM,2025-08-30 17:38:46.488482
2994,58,CALL002994,2025-09-13 23:38:46.488726,41,2,,41,Inbound,0,SYSTEM,2025-09-13 23:38:46.488726
2995,1225,CALL002995,2025-09-04 01:38:46.488921,25,3,,28,Outbound,1,SYSTEM,2025-09-04 01:38:46.488921
2996,651,CALL002996,2025-08-29 21:38:46.489106,56,3,,26,Outbound,0,SYSTEM,2025-08-29 21:38:46.489106
2997,560,CALL002997,2025-09-10 00:38:46.489296,59,3,,49,Outbound,0,SYSTEM,2025-09-10 00:38:46.489296
2998,194,CALL002998,2025-09-08 19:38:46.489481,40,3,,9,Outbound,1,SYSTEM,2025-09-08 19:38:46.489481
2999,1173,CALL002999,2025-09-19 21:38:46.489772,449,1,1.0,34,Outbound,1,SYSTEM,2025-09-19 21:38:46.489772
3000,790,CALL003000,2025-09-14 17:38:46.490003,498,1,4.0,7,Outbound,1,SYSTEM,2025-09-14 17:38:46.490003
3001,820,CALL003001,2025-09-20 01:38:46.490216,37,4,,44,Outbound,0,SYSTEM,2025-09-20 01:38:46.490216
3002,557,CALL003002,2025-09-07 17:38:46.490410,27,4,,44,Outbound,0,SYSTEM,2025-09-07 17:38:46.490410
3003,671,CALL003003,2025-09-01 01:38:46.490592,84,1,4.0,26,Outbound,1,SYSTEM,2025-09-01 01:38:46.490592
3004,209,CALL003004,2025-09-04 00:38:46.490852,51,3,,19,Outbound,1,SYSTEM,2025-09-04 00:38:46.490852
3005,1206,CALL003005,2025-09-02 18:38:46.491038,34,2,,23,Outbound,0,SYSTEM,2025-09-02 18:38:46.491038
3006,966,CALL003006,2025-08-25 18:38:46.491312,50,4,,9,Outbound,0,SYSTEM,2025-08-25 18:38:46.491312
3007,687,CALL003007,2025-09-19 22:38:46.491501,20,3,,3,Outbound,1,SYSTEM,2025-09-19 22:38:46.491501
3008,31,CALL003008,2025-09-14 22:38:46.491728,488,1,3.0,35,Outbound,1,SYSTEM,2025-09-14 22:38:46.491728
3009,960,CALL003009,2025-09-11 00:38:46.491950,12,4,,5,Outbound,0,SYSTEM,2025-09-11 00:38:46.491950
3010,832,CALL003010,2025-09-02 20:38:46.492133,51,4,,15,Outbound,0,SYSTEM,2025-09-02 20:38:46.492133
3011,1065,CALL003011,2025-09-05 17:38:46.492337,405,1,2.0,52,Inbound,0,SYSTEM,2025-09-05 17:38:46.492337
3012,170,CALL003012,2025-09-14 19:38:46.492548,46,3,,34,Outbound,1,SYSTEM,2025-09-14 19:38:46.492548
3013,131,CALL003013,2025-09-10 22:38:46.492767,629,1,2.0,34,Outbound,0,SYSTEM,2025-09-10 22:38:46.492767
3014,276,CALL003014,2025-08-30 17:38:46.492986,18,2,,25,Outbound,1,SYSTEM,2025-08-30 17:38:46.492986
3015,807,CALL003015,2025-09-04 01:38:46.493170,51,3,,20,Outbound,0,SYSTEM,2025-09-04 01:38:46.493170
3016,169,CALL003016,2025-09-12 20:38:46.493371,15,2,,45,Outbound,0,SYSTEM,2025-09-12 20:38:46.493371
3017,980,CALL003017,2025-09-06 00:38:46.493556,55,4,,1,Outbound,1,SYSTEM,2025-09-06 00:38:46.493556
3018,1224,CALL003018,2025-09-16 23:38:46.493779,45,5,,32,Outbound,1,SYSTEM,2025-09-16 23:38:46.493779
3019,315,CALL003019,2025-08-28 20:38:46.493975,43,3,,36,Outbound,0,SYSTEM,2025-08-28 20:38:46.493975
3020,1206,CALL003020,2025-09-12 21:38:46.494160,163,1,2.0,34,Outbound,0,SYSTEM,2025-09-12 21:38:46.494160
3021,401,CALL003021,2025-09-17 20:38:46.494386,109,1,2.0,45,Inbound,0,SYSTEM,2025-09-17 20:38:46.494386
3022,1052,CALL003022,2025-09-02 19:38:46.494592,47,4,,4,Outbound,0,SYSTEM,2025-09-02 19:38:46.494592
3023,12,CALL003023,2025-08-24 19:38:46.494832,817,1,3.0,8,Outbound,1,SYSTEM,2025-08-24 19:38:46.494832
3024,1074,CALL003024,2025-09-02 19:38:46.495044,53,2,,19,Outbound,0,SYSTEM,2025-09-02 19:38:46.495044
3025,65,CALL003025,2025-09-06 23:38:46.495320,56,5,,32,Outbound,0,SYSTEM,2025-09-06 23:38:46.495320
3026,1152,CALL003026,2025-09-03 01:38:46.495508,586,1,2.0,9,Outbound,0,SYSTEM,2025-09-03 01:38:46.495508
3027,3,CALL003027,2025-08-24 19:38:46.495761,18,3,,36,Outbound,0,SYSTEM,2025-08-24 19:38:46.495761
3028,322,CALL003028,2025-09-04 21:38:46.495957,53,3,,23,Outbound,0,SYSTEM,2025-09-04 21:38:46.495957
3029,62,CALL003029,2025-09-01 19:38:46.496142,20,2,,15,Outbound,1,SYSTEM,2025-09-01 19:38:46.496142
3030,1087,CALL003030,2025-08-27 20:38:46.496336,58,3,,38,Outbound,0,SYSTEM,2025-08-27 20:38:46.496336
3031,128,CALL003031,2025-09-16 21:38:46.496528,504,1,1.0,43,Outbound,0,SYSTEM,2025-09-16 21:38:46.496528
3032,651,CALL003032,2025-09-20 00:38:46.496783,47,4,,47,Outbound,1,SYSTEM,2025-09-20 00:38:46.496783
3033,756,CALL003033,2025-09-18 17:38:46.496977,48,3,,21,Outbound,1,SYSTEM,2025-09-18 17:38:46.496977
3034,320,CALL003034,2025-09-15 18:38:46.497162,254,1,2.0,27,Outbound,1,SYSTEM,2025-09-15 18:38:46.497162
3035,565,CALL003035,2025-09-16 17:38:46.497376,37,5,,55,Outbound,0,SYSTEM,2025-09-16 17:38:46.497376
3036,850,CALL003036,2025-09-04 20:38:46.497561,28,5,,28,Outbound,0,SYSTEM,2025-09-04 20:38:46.497561
3037,768,CALL003037,2025-08-27 18:38:46.497801,672,1,4.0,31,Outbound,0,SYSTEM,2025-08-27 18:38:46.497801
3038,1193,CALL003038,2025-09-14 21:38:46.498016,58,3,,16,Outbound,0,SYSTEM,2025-09-14 21:38:46.498016
3039,584,CALL003039,2025-09-13 00:38:46.498208,39,2,,44,Outbound,0,SYSTEM,2025-09-13 00:38:46.498208
3040,853,CALL003040,2025-08-26 18:38:46.498404,28,4,,41,Outbound,0,SYSTEM,2025-08-26 18:38:46.498404
3041,1026,CALL003041,2025-09-13 01:38:46.498787,683,1,3.0,10,Outbound,1,SYSTEM,2025-09-13 01:38:46.498787
3042,1162,CALL003042,2025-09-19 23:38:46.499015,33,2,,47,Outbound,1,SYSTEM,2025-09-19 23:38:46.499015
3043,996,CALL003043,2025-08-26 20:38:46.499285,17,2,,45,Outbound,1,SYSTEM,2025-08-26 20:38:46.499285
3044,1174,CALL003044,2025-09-19 22:38:46.499478,123,1,5.0,22,Outbound,1,SYSTEM,2025-09-19 22:38:46.499478
3045,23,CALL003045,2025-09-11 21:38:46.499732,19,4,,8,Outbound,1,SYSTEM,2025-09-11 21:38:46.499732
3046,908,CALL003046,2025-09-05 20:38:46.499936,136,1,2.0,38,Outbound,0,SYSTEM,2025-09-05 20:38:46.499936
3047,1098,CALL003047,2025-09-14 17:38:46.500147,59,5,,10,Inbound,0,SYSTEM,2025-09-14 17:38:46.500147
3048,842,CALL003048,2025-09-14 18:38:46.500356,21,4,,32,Outbound,1,SYSTEM,2025-09-14 18:38:46.500356
3049,502,CALL003049,2025-09-01 17:38:46.500544,27,3,,53,Outbound,0,SYSTEM,2025-09-01 17:38:46.500544
3050,1098,CALL003050,2025-08-30 01:38:46.500772,57,4,,38,Outbound,1,SYSTEM,2025-08-30 01:38:46.500772
3051,6,CALL003051,2025-09-19 00:38:46.500981,30,3,,42,Outbound,0,SYSTEM,2025-09-19 00:38:46.500981
3052,174,CALL003052,2025-09-06 17:38:46.501168,56,5,,41,Inbound,1,SYSTEM,2025-09-06 17:38:46.501168
3053,846,CALL003053,2025-09-19 23:38:46.501380,89,1,3.0,51,Outbound,1,SYSTEM,2025-09-19 23:38:46.501380
3054,755,CALL003054,2025-09-13 22:38:46.501587,769,1,1.0,16,Outbound,0,SYSTEM,2025-09-13 22:38:46.501587
3055,717,CALL003055,2025-09-14 17:38:46.501844,57,3,,5,Outbound,0,SYSTEM,2025-09-14 17:38:46.501844
3056,611,CALL003056,2025-08-29 18:38:46.502031,400,1,3.0,7,Outbound,0,SYSTEM,2025-08-29 18:38:46.502031
3057,1183,CALL003057,2025-08-24 20:38:46.502255,13,2,,44,Outbound,1,SYSTEM,2025-08-24 20:38:46.502255
3058,169,CALL003058,2025-09-06 01:38:46.502443,12,2,,10,Outbound,1,SYSTEM,2025-09-06 01:38:46.502443
3059,509,CALL003059,2025-09-08 23:38:46.502626,29,5,,27,Outbound,0,SYSTEM,2025-09-08 23:38:46.502626
3060,1010,CALL003060,2025-08-26 21:38:46.502863,31,2,,22,Outbound,0,SYSTEM,2025-08-26 21:38:46.502863
3061,394,CALL003061,2025-09-20 21:38:46.503058,843,1,4.0,55,Outbound,0,SYSTEM,2025-09-20 21:38:46.503058
3062,1112,CALL003062,2025-09-05 20:38:46.503353,404,1,1.0,32,Outbound,0,SYSTEM,2025-09-05 20:38:46.503353
3063,907,CALL003063,2025-08-23 17:38:46.503572,56,2,,4,Inbound,0,SYSTEM,2025-08-23 17:38:46.503572
3064,361,CALL003064,2025-09-16 18:38:46.503808,49,4,,13,Outbound,0,SYSTEM,2025-09-16 18:38:46.503808
3065,1165,CALL003065,2025-09-05 18:38:46.504000,36,2,,28,Outbound,0,SYSTEM,2025-09-05 18:38:46.504000
3066,654,CALL003066,2025-09-11 23:38:46.504185,58,5,,8,Outbound,1,SYSTEM,2025-09-11 23:38:46.504185
3067,241,CALL003067,2025-08-27 17:38:46.504643,17,4,,15,Outbound,0,SYSTEM,2025-08-27 17:38:46.504643
3068,515,CALL003068,2025-09-14 01:38:46.504963,59,4,,12,Outbound,0,SYSTEM,2025-09-14 01:38:46.504963
3069,319,CALL003069,2025-09-12 17:38:46.505228,425,1,3.0,34,Outbound,1,SYSTEM,2025-09-12 17:38:46.505228
3070,1056,CALL003070,2025-08-28 19:38:46.505504,39,3,,30,Outbound,1,SYSTEM,2025-08-28 19:38:46.505504
3071,287,CALL003071,2025-09-07 20:38:46.505849,41,4,,4,Outbound,1,SYSTEM,2025-09-07 20:38:46.505849
3072,503,CALL003072,2025-09-19 01:38:46.506114,39,2,,17,Outbound,0,SYSTEM,2025-09-19 01:38:46.506114
3073,337,CALL003073,2025-09-04 19:38:46.506352,41,2,,55,Outbound,0,SYSTEM,2025-09-04 19:38:46.506352
3074,296,CALL003074,2025-09-19 21:38:46.506581,38,2,,50,Outbound,0,SYSTEM,2025-09-19 21:38:46.506581
3075,1064,CALL003075,2025-09-01 21:38:46.506853,309,1,2.0,27,Outbound,0,SYSTEM,2025-09-01 21:38:46.506853
3076,407,CALL003076,2025-09-18 19:38:46.507146,47,3,,49,Outbound,1,SYSTEM,2025-09-18 19:38:46.507146
3077,146,CALL003077,2025-09-03 23:38:46.507380,18,5,,42,Inbound,0,SYSTEM,2025-09-03 23:38:46.507380
3078,402,CALL003078,2025-09-08 23:38:46.507579,13,3,,5,Outbound,0,SYSTEM,2025-09-08 23:38:46.507579
3079,812,CALL003079,2025-09-10 17:38:46.507833,12,2,,5,Inbound,0,SYSTEM,2025-09-10 17:38:46.507833
3080,1087,CALL003080,2025-09-08 21:38:46.508036,27,2,,16,Outbound,0,SYSTEM,2025-09-08 21:38:46.508036
3081,352,CALL003081,2025-08-27 00:38:46.508245,157,1,1.0,4,Outbound,1,SYSTEM,2025-08-27 00:38:46.508245
3082,119,CALL003082,2025-09-10 18:38:46.508476,758,1,2.0,19,Inbound,1,SYSTEM,2025-09-10 18:38:46.508476
3083,853,CALL003083,2025-09-17 23:38:46.508741,575,1,2.0,16,Outbound,0,SYSTEM,2025-09-17 23:38:46.508741
3084,835,CALL003084,2025-09-05 22:38:46.508975,24,3,,16,Inbound,1,SYSTEM,2025-09-05 22:38:46.508975
3085,1131,CALL003085,2025-08-31 18:38:46.509167,303,1,2.0,38,Outbound,0,SYSTEM,2025-08-31 18:38:46.509167
3086,325,CALL003086,2025-08-27 18:38:46.509397,42,2,,3,Outbound,1,SYSTEM,2025-08-27 18:38:46.509397
3087,1226,CALL003087,2025-09-09 21:38:46.509592,14,2,,38,Outbound,0,SYSTEM,2025-09-09 21:38:46.509592
3088,700,CALL003088,2025-09-15 20:38:46.509845,25,4,,44,Inbound,0,SYSTEM,2025-09-15 20:38:46.509845
3089,1176,CALL003089,2025-09-06 17:38:46.510136,46,4,,36,Outbound,0,SYSTEM,2025-09-06 17:38:46.510136
3090,1054,CALL003090,2025-09-22 00:38:46.510344,45,2,,51,Outbound,1,SYSTEM,2025-09-22 00:38:46.510344
3091,195,CALL003091,2025-09-08 21:38:46.510548,49,4,,12,Outbound,1,SYSTEM,2025-09-08 21:38:46.510548
3092,302,CALL003092,2025-09-09 21:38:46.510785,19,4,,45,Outbound,1,SYSTEM,2025-09-09 21:38:46.510785
3093,808,CALL003093,2025-08-30 01:38:46.510985,42,2,,5,Inbound,0,SYSTEM,2025-08-30 01:38:46.510985
3094,486,CALL003094,2025-08-29 22:38:46.511251,14,2,,55,Outbound,0,SYSTEM,2025-08-29 22:38:46.511251
3095,1083,CALL003095,2025-09-18 00:38:46.511458,738,1,2.0,48,Outbound,1,SYSTEM,2025-09-18 00:38:46.511458
3096,423,CALL003096,2025-09-11 22:38:46.511703,276,1,4.0,40,Outbound,0,SYSTEM,2025-09-11 22:38:46.511703
3097,81,CALL003097,2025-09-12 22:38:46.511934,35,4,,49,Outbound,0,SYSTEM,2025-09-12 22:38:46.511934
3098,102,CALL003098,2025-09-19 17:38:46.512119,57,4,,10,Outbound,0,SYSTEM,2025-09-19 17:38:46.512119
3099,922,CALL003099,2025-09-04 17:38:46.512311,32,2,,18,Outbound,0,SYSTEM,2025-09-04 17:38:46.512311
3100,728,CALL003100,2025-08-26 20:38:46.512497,58,2,,41,Outbound,0,SYSTEM,2025-08-26 20:38:46.512497
3101,365,CALL003101,2025-08-25 20:38:46.512736,53,4,,35,Inbound,1,SYSTEM,2025-08-25 20:38:46.512736
3102,6,CALL003102,2025-09-08 21:38:46.512935,22,2,,28,Outbound,1,SYSTEM,2025-09-08 21:38:46.512935
3103,1132,CALL003103,2025-09-20 19:38:46.513120,51,3,,50,Outbound,0,SYSTEM,2025-09-20 19:38:46.513120
3104,619,CALL003104,2025-09-11 18:38:46.513310,557,1,4.0,44,Outbound,1,SYSTEM,2025-09-11 18:38:46.513310
3105,608,CALL003105,2025-09-09 18:38:46.513520,258,1,4.0,28,Outbound,0,SYSTEM,2025-09-09 18:38:46.513520
3106,1138,CALL003106,2025-09-14 17:38:46.513770,50,2,,52,Outbound,0,SYSTEM,2025-09-14 17:38:46.513770
3107,1138,CALL003107,2025-08-30 20:38:46.513969,15,4,,30,Outbound,0,SYSTEM,2025-08-30 20:38:46.513969
3108,1071,CALL003108,2025-09-11 21:38:46.514154,10,4,,27,Outbound,0,SYSTEM,2025-09-11 21:38:46.514154
3109,1165,CALL003109,2025-09-10 20:38:46.514360,42,2,,12,Outbound,0,SYSTEM,2025-09-10 20:38:46.514360
3110,199,CALL003110,2025-08-30 22:38:46.514550,37,4,,38,Outbound,0,SYSTEM,2025-08-30 22:38:46.514550
3111,753,CALL003111,2025-09-09 21:38:46.514782,179,1,1.0,53,Outbound,1,SYSTEM,2025-09-09 21:38:46.514782
3112,480,CALL003112,2025-09-04 00:38:46.515002,315,1,3.0,21,Outbound,1,SYSTEM,2025-09-04 00:38:46.515002
3113,613,CALL003113,2025-09-15 00:38:46.515338,23,2,,31,Outbound,1,SYSTEM,2025-09-15 00:38:46.515338
3114,915,CALL003114,2025-08-26 19:38:46.515528,411,1,2.0,48,Outbound,0,SYSTEM,2025-08-26 19:38:46.515528
3115,291,CALL003115,2025-08-25 00:38:46.515775,400,1,4.0,20,Outbound,0,SYSTEM,2025-08-25 00:38:46.515775
3116,396,CALL003116,2025-09-16 21:38:46.515995,57,2,,35,Inbound,0,SYSTEM,2025-09-16 21:38:46.515995
3117,1129,CALL003117,2025-09-14 17:38:46.516180,38,2,,25,Outbound,0,SYSTEM,2025-09-14 17:38:46.516180
3118,1069,CALL003118,2025-09-11 19:38:46.516373,19,2,,45,Outbound,0,SYSTEM,2025-09-11 19:38:46.516373
3119,1234,CALL003119,2025-09-12 19:38:46.516559,21,2,,38,Outbound,0,SYSTEM,2025-09-12 19:38:46.516559
3120,718,CALL003120,2025-09-01 19:38:46.516807,34,2,,19,Outbound,0,SYSTEM,2025-09-01 19:38:46.516807
3121,977,CALL003121,2025-08-27 19:38:46.517008,782,1,4.0,41,Outbound,1,SYSTEM,2025-08-27 19:38:46.517008
3122,1080,CALL003122,2025-08-30 17:38:46.517216,50,4,,27,Outbound,0,SYSTEM,2025-08-30 17:38:46.517216
3123,468,CALL003123,2025-09-05 18:38:46.517411,37,4,,53,Outbound,1,SYSTEM,2025-09-05 18:38:46.517411
3124,807,CALL003124,2025-08-26 22:38:46.517596,15,4,,34,Outbound,0,SYSTEM,2025-08-26 22:38:46.517596
3125,665,CALL003125,2025-09-18 01:38:46.517829,215,1,1.0,9,Outbound,1,SYSTEM,2025-09-18 01:38:46.517829
3126,463,CALL003126,2025-08-24 18:38:46.518043,42,2,,47,Outbound,0,SYSTEM,2025-08-24 18:38:46.518043
3127,88,CALL003127,2025-09-13 17:38:46.518228,34,5,,7,Outbound,0,SYSTEM,2025-09-13 17:38:46.518228
3128,876,CALL003128,2025-08-23 22:38:46.518503,522,1,4.0,27,Outbound,0,SYSTEM,2025-08-23 22:38:46.518503
3129,1237,CALL003129,2025-09-09 22:38:46.518901,11,5,,14,Outbound,0,SYSTEM,2025-09-09 22:38:46.518901
3130,210,CALL003130,2025-08-31 22:38:46.519179,12,4,,17,Outbound,1,SYSTEM,2025-08-31 22:38:46.519179
3131,464,CALL003131,2025-09-02 17:38:46.519411,54,2,,23,Outbound,1,SYSTEM,2025-09-02 17:38:46.519411
3132,1220,CALL003132,2025-08-31 21:38:46.519606,466,1,4.0,31,Outbound,1,SYSTEM,2025-08-31 21:38:46.519606
3133,1129,CALL003133,2025-09-19 21:38:46.519890,42,1,2.0,23,Outbound,0,SYSTEM,2025-09-19 21:38:46.519890
3134,161,CALL003134,2025-09-17 22:38:46.520101,29,3,,51,Inbound,1,SYSTEM,2025-09-17 22:38:46.520101
3135,233,CALL003135,2025-09-12 22:38:46.520294,58,2,,17,Outbound,0,SYSTEM,2025-09-12 22:38:46.520294
3136,605,CALL003136,2025-09-14 18:38:46.520490,106,1,1.0,22,Outbound,0,SYSTEM,2025-09-14 18:38:46.520490
3137,447,CALL003137,2025-09-13 22:38:46.520741,31,2,,4,Inbound,0,SYSTEM,2025-09-13 22:38:46.520741
3138,897,CALL003138,2025-09-07 19:38:46.520940,52,3,,15,Inbound,0,SYSTEM,2025-09-07 19:38:46.520940
3139,811,CALL003139,2025-09-15 22:38:46.521125,20,5,,38,Outbound,1,SYSTEM,2025-09-15 22:38:46.521125
3140,180,CALL003140,2025-08-30 22:38:46.521365,645,1,1.0,16,Inbound,0,SYSTEM,2025-08-30 22:38:46.521365
3141,314,CALL003141,2025-08-23 21:38:46.521590,244,1,2.0,11,Outbound,0,SYSTEM,2025-08-23 21:38:46.521590
3142,157,CALL003142,2025-09-04 23:38:46.521853,43,3,,26,Outbound,0,SYSTEM,2025-09-04 23:38:46.521853
3143,746,CALL003143,2025-08-25 23:38:46.522042,17,3,,33,Outbound,0,SYSTEM,2025-08-25 23:38:46.522042
3144,1141,CALL003144,2025-08-23 23:38:46.522227,43,3,,52,Outbound,1,SYSTEM,2025-08-23 23:38:46.522227
3145,29,CALL003145,2025-09-01 00:38:46.522420,531,1,1.0,32,Outbound,0,SYSTEM,2025-09-01 00:38:46.522420
3146,70,CALL003146,2025-09-02 20:38:46.522625,53,3,,33,Outbound,0,SYSTEM,2025-09-02 20:38:46.522625
3147,900,CALL003147,2025-09-14 22:38:46.522865,27,3,,3,Outbound,0,SYSTEM,2025-09-14 22:38:46.522865
3148,335,CALL003148,2025-09-19 23:38:46.523054,53,4,,4,Inbound,1,SYSTEM,2025-09-19 23:38:46.523054
3149,902,CALL003149,2025-09-18 23:38:46.523332,54,2,,40,Outbound,1,SYSTEM,2025-09-18 23:38:46.523332
3150,84,CALL003150,2025-09-13 00:38:46.523522,210,1,1.0,50,Outbound,1,SYSTEM,2025-09-13 00:38:46.523522
3151,939,CALL003151,2025-09-03 00:38:46.523782,443,1,4.0,34,Inbound,0,SYSTEM,2025-09-03 00:38:46.523782
3152,324,CALL003152,2025-09-17 17:38:46.524013,430,1,3.0,25,Inbound,1,SYSTEM,2025-09-17 17:38:46.524013
3153,182,CALL003153,2025-09-17 19:38:46.524222,51,1,3.0,42,Outbound,0,SYSTEM,2025-09-17 19:38:46.524222
3154,621,CALL003154,2025-09-10 23:38:46.524442,28,2,,3,Outbound,0,SYSTEM,2025-09-10 23:38:46.524442
3155,381,CALL003155,2025-09-18 19:38:46.524634,48,4,,8,Outbound,0,SYSTEM,2025-09-18 19:38:46.524634
3156,1058,CALL003156,2025-09-01 23:38:46.524872,52,3,,39,Outbound,0,SYSTEM,2025-09-01 23:38:46.524872
3157,385,CALL003157,2025-09-12 00:38:46.525059,51,3,,14,Outbound,0,SYSTEM,2025-09-12 00:38:46.525059
3158,1115,CALL003158,2025-08-26 22:38:46.525244,10,2,,47,Outbound,0,SYSTEM,2025-08-26 22:38:46.525244
3159,1206,CALL003159,2025-09-06 19:38:46.525439,32,2,,26,Outbound,1,SYSTEM,2025-09-06 19:38:46.525439
3160,746,CALL003160,2025-09-11 00:38:46.525622,58,2,,44,Inbound,1,SYSTEM,2025-09-11 00:38:46.525622
3161,579,CALL003161,2025-09-02 23:38:46.525871,36,3,,38,Outbound,0,SYSTEM,2025-09-02 23:38:46.525871
3162,252,CALL003162,2025-09-17 22:38:46.526058,34,5,,5,Outbound,0,SYSTEM,2025-09-17 22:38:46.526058
3163,12,CALL003163,2025-09-08 01:38:46.526242,719,1,2.0,51,Outbound,0,SYSTEM,2025-09-08 01:38:46.526242
3164,340,CALL003164,2025-09-15 22:38:46.526460,42,4,,15,Outbound,0,SYSTEM,2025-09-15 22:38:46.526460
3165,356,CALL003165,2025-09-18 20:38:46.526645,58,2,,21,Outbound,1,SYSTEM,2025-09-18 20:38:46.526645
3166,1095,CALL003166,2025-09-05 21:38:46.526892,56,3,,19,Outbound,1,SYSTEM,2025-09-05 21:38:46.526892
3167,168,CALL003167,2025-09-10 20:38:46.527135,307,1,5.0,22,Outbound,1,SYSTEM,2025-09-10 20:38:46.527135
3168,647,CALL003168,2025-09-01 20:38:46.527374,216,1,5.0,28,Outbound,0,SYSTEM,2025-09-01 20:38:46.527374
3169,1109,CALL003169,2025-09-13 19:38:46.527584,114,1,2.0,1,Outbound,1,SYSTEM,2025-09-13 19:38:46.527584
3170,153,CALL003170,2025-08-25 00:38:46.527881,305,1,3.0,38,Outbound,0,SYSTEM,2025-08-25 00:38:46.527881
3171,420,CALL003171,2025-09-16 22:38:46.528106,61,1,3.0,33,Outbound,0,SYSTEM,2025-09-16 22:38:46.528106
3172,273,CALL003172,2025-09-03 00:38:46.528323,11,3,,44,Outbound,1,SYSTEM,2025-09-03 00:38:46.528323
3173,217,CALL003173,2025-09-16 19:38:46.528513,703,1,4.0,15,Inbound,0,SYSTEM,2025-09-16 19:38:46.528513
3174,1046,CALL003174,2025-08-28 22:38:46.528762,44,3,,32,Outbound,0,SYSTEM,2025-08-28 22:38:46.528762
3175,1039,CALL003175,2025-09-20 18:38:46.528961,52,3,,33,Outbound,0,SYSTEM,2025-09-20 18:38:46.528961
3176,293,CALL003176,2025-09-05 21:38:46.529148,26,5,,48,Outbound,0,SYSTEM,2025-09-05 21:38:46.529148
3177,68,CALL003177,2025-08-25 01:38:46.529342,52,5,,12,Outbound,0,SYSTEM,2025-08-25 01:38:46.529342
3178,600,CALL003178,2025-08-27 22:38:46.529536,120,1,1.0,39,Outbound,1,SYSTEM,2025-08-27 22:38:46.529536
3179,707,CALL003179,2025-08-25 18:38:46.529793,10,3,,15,Outbound,0,SYSTEM,2025-08-25 18:38:46.529793
3180,730,CALL003180,2025-09-10 22:38:46.529990,52,3,,45,Outbound,0,SYSTEM,2025-09-10 22:38:46.529990
3181,893,CALL003181,2025-09-20 01:38:46.530185,59,5,,16,Inbound,1,SYSTEM,2025-09-20 01:38:46.530185
3182,1197,CALL003182,2025-08-31 22:38:46.530381,54,4,,16,Outbound,1,SYSTEM,2025-08-31 22:38:46.530381
3183,245,CALL003183,2025-08-23 23:38:46.530566,48,3,,26,Outbound,1,SYSTEM,2025-08-23 23:38:46.530566
3184,210,CALL003184,2025-09-01 01:38:46.530808,51,4,,26,Outbound,0,SYSTEM,2025-09-01 01:38:46.530808
3185,729,CALL003185,2025-09-17 20:38:46.531009,49,5,,26,Inbound,0,SYSTEM,2025-09-17 20:38:46.531009
3186,177,CALL003186,2025-09-01 19:38:46.531324,43,2,,51,Outbound,0,SYSTEM,2025-09-01 19:38:46.531324
3187,321,CALL003187,2025-09-05 20:38:46.531525,102,1,3.0,46,Outbound,0,SYSTEM,2025-09-05 20:38:46.531525
3188,1150,CALL003188,2025-09-03 00:38:46.531777,34,5,,10,Outbound,1,SYSTEM,2025-09-03 00:38:46.531777
3189,1041,CALL003189,2025-09-06 21:38:46.531974,37,3,,18,Outbound,0,SYSTEM,2025-09-06 21:38:46.531974
3190,1113,CALL003190,2025-09-21 19:38:46.532172,40,2,,54,Inbound,0,SYSTEM,2025-09-21 19:38:46.532172
3191,41,CALL003191,2025-09-12 21:38:46.532385,53,2,,44,Outbound,0,SYSTEM,2025-09-12 21:38:46.532385
3192,1109,CALL003192,2025-09-02 20:38:46.532574,41,3,,8,Outbound,1,SYSTEM,2025-09-02 20:38:46.532574
3193,1057,CALL003193,2025-09-13 17:38:46.532809,38,4,,13,Outbound,0,SYSTEM,2025-09-13 17:38:46.532809
3194,1180,CALL003194,2025-09-07 20:38:46.533002,305,1,3.0,11,Outbound,0,SYSTEM,2025-09-07 20:38:46.533002
3195,245,CALL003195,2025-09-02 23:38:46.533209,51,3,,10,Outbound,1,SYSTEM,2025-09-02 23:38:46.533209
3196,93,CALL003196,2025-09-18 01:38:46.533401,21,2,,35,Inbound,0,SYSTEM,2025-09-18 01:38:46.533401
3197,849,CALL003197,2025-09-01 01:38:46.533584,24,4,,49,Outbound,0,SYSTEM,2025-09-01 01:38:46.533584
3198,951,CALL003198,2025-08-30 19:38:46.533816,29,5,,22,Inbound,1,SYSTEM,2025-08-30 19:38:46.533816
3199,199,CALL003199,2025-09-01 23:38:46.534008,243,1,3.0,43,Outbound,0,SYSTEM,2025-09-01 23:38:46.534008
3200,387,CALL003200,2025-08-29 20:38:46.534213,16,5,,33,Inbound,1,SYSTEM,2025-08-29 20:38:46.534213
3201,266,CALL003201,2025-09-07 17:38:46.534422,838,1,1.0,47,Inbound,1,SYSTEM,2025-09-07 17:38:46.534422
3202,327,CALL003202,2025-08-31 23:38:46.534636,380,1,2.0,31,Outbound,0,SYSTEM,2025-08-31 23:38:46.534636
